domain,authority_score,authority_rank,total_citations,unique_verticals,first_position_citations,direct_quotes,category,citation_frequency_score,cross_vertical_score,first_position_score,direct_quote_score,query_diversity_score,temporal_consistency_score
tekdash.com,25.649525187368788,207,3,1,3,0,commercial,0.2626970227670753,4.3478260869565215,100.0,0.0,40.0,30.0
cmarix.com,25.627633768804866,221,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
dol.gov,25.627633768804866,220,2,1,2,0,government,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
wisdomtree.com,25.627633768804866,219,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
evonence.com,25.627633768804866,218,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
orangesoft.co,25.627633768804866,217,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
6sigma.us,25.627633768804866,216,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
quickframe.com,25.627633768804866,215,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
ektos.net,25.627633768804866,214,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
tourscoop.com,25.627633768804866,213,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
webstaurantstore.com,25.627633768804866,212,2,1,2,0,commercial,0.17513134851138354,4.3478260869565215,100.0,0.0,40.0,30.0
knack.com,25.615170369872267,222,11,4,6,0,commercial,0.9632224168126094,17.391304347826086,54.54545454545454,0.0,80.0,30.0
touchnet.com,25.605742350240945,897,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
outliercreative.com,25.605742350240945,896,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
atg.wa.gov,25.605742350240945,895,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
3billion.io,25.605742350240945,894,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
citeline.com,25.605742350240945,893,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
flucamp.com,25.605742350240945,892,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
avyukthealthcare.com,25.605742350240945,891,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
explorance.com,25.605742350240945,890,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
eosfitness.com,25.605742350240945,889,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
thirdstage-consulting.com,25.605742350240945,888,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
lenovo.com,25.605742350240945,887,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
advice.metrocu.org,25.605742350240945,886,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
foratravel.com,25.605742350240945,885,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
bionichealth.com,25.605742350240945,884,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
onvy.health,25.605742350240945,883,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
digicomply.com,25.605742350240945,882,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
online-therapy.com,25.605742350240945,881,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
hiv.uw.edu,25.605742350240945,880,1,1,1,0,academic,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
talent500.com,25.605742350240945,879,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
snipcart.com,25.605742350240945,878,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
kpmg.com,25.605742350240945,877,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
minditsystems.com,25.605742350240945,876,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
monetizemore.com,25.605742350240945,875,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
plerdy.com,25.605742350240945,874,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
communitybankofla.bank,25.605742350240945,873,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
m3design.com,25.605742350240945,872,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
robertsmith.com,25.605742350240945,871,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
latitude-blog.ghost.io,25.605742350240945,870,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
waldostate.bank,25.605742350240945,869,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
resourcebank.com,25.605742350240945,868,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
monarch.is,25.605742350240945,867,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
utxcu.com,25.605742350240945,866,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
topdevelopers.co,25.605742350240945,865,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
wypinnbank.com,25.605742350240945,864,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
invoicecrowd.com,25.605742350240945,863,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
bound.co,25.605742350240945,862,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
chime.com,25.605742350240945,861,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
vespia.io,25.605742350240945,860,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
quintedge.com,25.605742350240945,859,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
blog.leaderscu.com,25.605742350240945,858,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
rbs.co.uk,25.605742350240945,857,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
wccb.com,25.605742350240945,856,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
seacoastbank.com,25.605742350240945,855,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
ginimachine.com,25.605742350240945,854,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
banksiteservices.com,25.605742350240945,853,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
getuku.com,25.605742350240945,852,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
commercebank.com,25.605742350240945,851,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
bankunderground.co.uk,25.605742350240945,850,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
ruul.io,25.605742350240945,849,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cs.du.edu,25.605742350240945,848,1,1,1,0,academic,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cryptovantage.com,25.605742350240945,847,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
hostmerchantservices.com,25.605742350240945,846,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
coinbureau.com,25.605742350240945,845,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
infuy.com,25.605742350240945,844,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
hklaw.com,25.605742350240945,843,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cherryservers.com,25.605742350240945,842,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
metana.io,25.605742350240945,841,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
pixelplex.io,25.605742350240945,840,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
shardeum.org,25.605742350240945,839,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
readycreditcorp.com,25.605742350240945,838,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
blockchainsolutions.com.sa,25.605742350240945,837,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
brookings.edu,25.605742350240945,836,1,1,1,0,academic,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
riseworks.io,25.605742350240945,835,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
asicmarketplace.com,25.605742350240945,834,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
risein.com,25.605742350240945,833,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
lapl.org,25.605742350240945,832,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
coingate.com,25.605742350240945,831,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
paystand.com,25.605742350240945,830,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
stampli.com,25.605742350240945,829,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
payquicker.com,25.605742350240945,828,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
adobe.com,25.605742350240945,827,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
itemize.com,25.605742350240945,826,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
blog.mangopay.com,25.605742350240945,825,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
binance.com,25.605742350240945,824,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
fidelitydigitalassets.com,25.605742350240945,823,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cash2bitcoin.com,25.605742350240945,822,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
redstonesearch.com,25.605742350240945,821,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
robinhood.com,25.605742350240945,820,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
forextester.com,25.605742350240945,819,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
forex-ratings.com,25.605742350240945,818,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
bookmap.com,25.605742350240945,817,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
trading212.com,25.605742350240945,816,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
kanakmarkets.com,25.605742350240945,815,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
investmates.io,25.605742350240945,814,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
capital.com,25.605742350240945,813,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
aprika.com,25.605742350240945,812,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
liquidity-provider.com,25.605742350240945,811,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
tradingcritique.com,25.605742350240945,810,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
niceactimize.com,25.605742350240945,809,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
capex.com,25.605742350240945,808,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
primexbt.com,25.605742350240945,807,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
leelootrading.com,25.605742350240945,806,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
kerberrose.com,25.605742350240945,805,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
liquidnet.com,25.605742350240945,804,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
yodelar.com,25.605742350240945,803,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
chronicle.software,25.605742350240945,802,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
sniperautotrader.com,25.605742350240945,801,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
puprime.com,25.605742350240945,800,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
advance.lexis.com,25.605742350240945,799,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
aclaimant.com,25.605742350240945,798,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
ksa-insurance.com,25.605742350240945,797,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
hbwleads.com,25.605742350240945,796,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
blk-assistance.com,25.605742350240945,795,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
buyproperly.ai,25.605742350240945,794,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cosmoins.com,25.605742350240945,793,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
blog.propertiesonline.com,25.605742350240945,792,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
opensignal.com,25.605742350240945,791,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
versustexas.com,25.605742350240945,790,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
mashvisor.com,25.605742350240945,789,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
appsurify.com,25.605742350240945,788,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
guidewire.com,25.605742350240945,787,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
baderlaw.com,25.605742350240945,786,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
brainvire.com,25.605742350240945,785,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
iovox.com,25.605742350240945,784,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
oyerinsurance.com,25.605742350240945,783,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
renegadeinsurance.com,25.605742350240945,782,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
medlifembs.com,25.605742350240945,781,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
insuresoft.com,25.605742350240945,780,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
infomineo.com,25.605742350240945,779,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
cunninghamlawlv.com,25.605742350240945,778,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
acadiainsurance.com,25.605742350240945,777,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
ecabrella.com,25.605742350240945,776,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
testdevlab.com,25.605742350240945,775,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
lighthousehwg.com,25.605742350240945,774,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
duotax.com.au,25.605742350240945,773,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
brendenmorris.com,25.605742350240945,772,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
openly.com,25.605742350240945,771,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
performanceadjusting.com,25.605742350240945,770,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
leni.co,25.605742350240945,769,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
rld.nm.gov,25.605742350240945,768,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
manifest.ly,25.605742350240945,767,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
metlabs.io,25.605742350240945,766,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
boldin.com,25.605742350240945,765,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
recipeinvesting.com,25.605742350240945,764,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
stablebread.com,25.605742350240945,763,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
financialsamurai.com,25.605742350240945,762,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
enterpriseland.com,25.605742350240945,761,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
retirement.johnhancock.com,25.605742350240945,760,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
dripinvesting.org,25.605742350240945,759,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
growthcapadvisory.com,25.605742350240945,758,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
valuentum.com,25.605742350240945,757,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
sobha.com,25.605742350240945,756,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
wizest.com,25.605742350240945,755,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
christiesrealestatepr.com,25.605742350240945,754,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
medica-musc.researchcommons.org,25.605742350240945,753,1,1,1,0,government,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
esr-research.com,25.605742350240945,752,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
essert.com,25.605742350240945,751,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
matrixone.health,25.605742350240945,750,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
alimed.com,25.605742350240945,749,1,1,1,0,commercial,0.08756567425569177,4.3478260869565215,100.0,0.0,20.0,50.0
